ymin,xmin,crop_type,burn_area
16.69999999999998,101.2999999999998,Ag,0.0252449568235346
16.69999999999998,101.39999999999976,Forest,4.285925636237566
16.69999999999998,101.3999999999998,Ag,0.0
16.69999999999998,101.49999999999976,Forest,0.0
16.69999999999998,101.4999999999998,Ag,0.0
16.69999999999998,101.59999999999977,Forest,0.0
16.69999999999998,101.59999999999978,Ag,0.0
16.69999999999998,101.69999999999976,Forest,0.0
16.69999999999998,101.69999999999978,Ag,0.0090160502224261
16.69999999999998,101.79999999999974,Forest,0.0
16.69999999999998,101.79999999999976,Ag,0.0
16.69999999999998,101.89999999999974,Forest,0.0
16.69999999999998,101.89999999999976,Ag,0.0
16.69999999999998,101.99999999999972,Forest,0.0
16.69999999999998,101.99999999999976,Ag,0.0207369092122914
16.69999999999998,102.09999999999972,Forest,0.0
16.69999999999998,102.09999999999977,Ag,0.0892589293058803
16.69999999999998,102.19999999999972,Forest,0.1514696689424967
16.69999999999998,102.19999999999976,Ag,0.0
16.69999999999998,102.29999999999971,Forest,0.4850635541857551
16.69999999999998,102.29999999999974,Ag,0.0
16.69999999999998,102.39999999999972,Forest,0.0
16.69999999999998,102.39999999999974,Ag,0.0
16.69999999999998,102.4999999999997,Forest,0.0
16.69999999999998,102.49999999999972,Ag,0.0
16.69999999999998,102.5999999999997,Forest,0.3779717464326407
16.69999999999998,102.59999999999972,Ag,0.0
16.69999999999998,102.69999999999968,Forest,0.0
16.69999999999998,102.69999999999972,Ag,0.0
16.69999999999998,102.79999999999968,Forest,0.0
16.69999999999998,102.79999999999971,Ag,0.0
16.69999999999998,102.89999999999968,Forest,0.1090942265938031
16.69999999999998,102.89999999999972,Ag,0.0270481536685013
16.69999999999998,102.99999999999967,Forest,0.0207369272118145
16.69999999999998,102.9999999999997,Ag,0.0
16.69999999999998,103.09999999999968,Forest,0.0
16.69999999999998,103.0999999999997,Ag,0.0
16.69999999999998,103.19999999999966,Forest,0.0
16.69999999999998,103.19999999999968,Ag,0.0
16.69999999999998,103.29999999999966,Forest,0.0
16.69999999999998,103.29999999999968,Ag,0.0
16.69999999999998,103.39999999999964,Forest,0.0
16.69999999999998,103.39999999999968,Ag,0.0
16.69999999999998,103.49999999999964,Forest,0.0
16.69999999999998,103.49999999999967,Ag,0.0
16.69999999999998,103.59999999999964,Forest,0.0
16.69999999999998,103.59999999999968,Ag,0.0
16.69999999999998,103.69999999999963,Forest,0.0
16.69999999999998,103.69999999999966,Ag,0.0
16.69999999999998,103.79999999999964,Forest,1.0852210872607553
16.69999999999998,103.79999999999966,Ag,0.0
16.69999999999998,103.89999999999962,Forest,1.7760678718466951
16.69999999999998,103.89999999999964,Ag,0.0
16.69999999999998,103.99999999999962,Forest,0.0
16.69999999999998,103.99999999999964,Ag,0.0
16.69999999999998,104.0999999999996,Forest,0.7098911116997179
16.69999999999998,104.09999999999964,Ag,0.0739316286267047
16.69999999999998,104.1999999999996,Forest,1.262821071240074
16.69999999999998,104.19999999999963,Ag,0.0387690336570267
16.69999999999998,104.2999999999996,Forest,1.929783488383498
16.69999999999998,104.29999999999964,Ag,0.0297529684353324
16.69999999999998,104.3999999999996,Forest,2.317041475449594
16.69999999999998,104.39999999999962,Ag,0.7041537062932245
16.69999999999998,104.4999999999996,Forest,1.2558953479463528
16.69999999999998,104.49999999999962,Ag,0.1018813612175699
16.69999999999998,104.59999999999958,Forest,0.1365683071279873
16.69999999999998,104.5999999999996,Ag,0.0225401270562975
16.69999999999998,104.69999999999958,Forest,0.0
16.69999999999998,104.6999999999996,Ag,0.0
16.69999999999998,104.79999999999956,Forest,0.0
16.69999999999998,104.7999999999996,Ag,0.0
16.69999999999998,104.89999999999957,Forest,0.0
16.69999999999998,104.8999999999996,Ag,0.0
16.69999999999998,104.99999999999956,Forest,0.0
16.69999999999998,104.9999999999996,Ag,0.0
16.69999999999998,105.09999999999955,Forest,0.0
16.69999999999998,105.09999999999958,Ag,0.0
16.69999999999998,105.19999999999956,Forest,0.0
16.69999999999998,105.19999999999958,Ag,0.0
16.69999999999998,105.29999999999954,Forest,0.0
16.69999999999998,105.29999999999956,Ag,0.0
16.69999999999998,105.39999999999954,Forest,0.0
16.69999999999998,105.39999999999957,Ag,0.0
16.69999999999998,105.49999999999952,Forest,0.0
16.69999999999998,105.49999999999956,Ag,0.0
16.699999999999985,97.6,Rice,0.0
16.699999999999985,97.7,Rice,0.0
16.699999999999985,97.79999999999998,Rice,0.0
16.699999999999985,97.8,Other,0.0
16.699999999999985,97.89999999999998,Rice,0.0
16.699999999999985,97.9,Other,0.0
16.699999999999985,97.99999999999996,Rice,0.0
16.699999999999985,98.0,Other,0.0
16.699999999999985,98.09999999999997,Rice,0.0
16.699999999999985,98.09999999999998,Other,0.0
16.699999999999985,98.19999999999996,Other,0.0
16.699999999999985,98.29999999999995,Other,0.0
16.699999999999985,98.39999999999996,Rice,0.1226183184311045
16.699999999999985,98.49999999999994,Rice,0.2948249085843373
16.699999999999985,98.49999999999996,Other,0.0
16.699999999999985,98.5,Sugarcane,0.0
16.699999999999985,98.59999999999994,Rice,1.422733023347714
16.699999999999985,98.59999999999997,Other,0.0
16.699999999999985,98.6,Sugarcane,0.0
16.699999999999985,98.69999999999992,Rice,1.5762701914013837
16.699999999999985,98.69999999999996,Other,0.0
16.699999999999985,98.7,Sugarcane,0.0
16.699999999999985,98.79999999999993,Rice,3.5972635544284706
16.699999999999985,98.79999999999994,Other,0.0
16.699999999999985,98.79999999999998,Sugarcane,0.0
16.699999999999985,98.89999999999992,Other,0.0
16.699999999999985,98.89999999999998,Sugarcane,0.0
16.699999999999985,98.99999999999991,Other,0.0
16.699999999999985,98.99999999999996,Sugarcane,0.0
16.699999999999985,99.09999999999992,Other,0.0
16.699999999999985,99.09999999999997,Sugarcane,0.0
16.699999999999985,99.1999999999999,Rice,0.3822379686780975
16.699999999999985,99.19999999999992,Other,0.0
16.699999999999985,99.19999999999996,Sugarcane,0.9397735299910926
16.699999999999985,99.2999999999999,Rice,6.553416774836755
16.699999999999985,99.29999999999993,Other,0.0
16.699999999999985,99.29999999999995,Sugarcane,4.002584587590509
16.699999999999985,99.39999999999988,Rice,3.43829183440882
16.699999999999985,99.3999999999999,Other,0.0
16.699999999999985,99.39999999999996,Sugarcane,0.0
16.699999999999985,99.49999999999989,Rice,0.0
16.699999999999985,99.4999999999999,Other,0.0
16.699999999999985,99.49999999999994,Sugarcane,0.0144256737563171
16.699999999999985,99.59999999999988,Rice,0.0
16.699999999999985,99.5999999999999,Other,0.0
16.699999999999985,99.59999999999994,Sugarcane,0.0
16.699999999999985,99.69999999999987,Rice,0.0595059428708352
16.699999999999985,99.69999999999992,Sugarcane,0.4129352093998706
16.699999999999985,99.79999999999988,Other,0.0
16.699999999999985,99.79999999999993,Sugarcane,0.0
16.699999999999985,99.89999999999986,Rice,0.0
16.699999999999985,99.89999999999988,Other,0.0
16.699999999999985,99.89999999999992,Sugarcane,0.0
16.699999999999985,99.99999999999986,Rice,0.0
16.699999999999985,99.99999999999989,Other,0.0
16.699999999999985,99.99999999999991,Sugarcane,0.0
16.699999999999985,100.09999999999984,Rice,0.0
16.699999999999985,100.09999999999988,Other,0.0
16.699999999999985,100.09999999999992,Sugarcane,0.0
16.699999999999985,100.19999999999985,Rice,0.0
16.699999999999985,100.19999999999986,Other,0.0
16.699999999999985,100.1999999999999,Sugarcane,0.0
16.699999999999985,100.29999999999984,Rice,0.0
16.699999999999985,100.29999999999986,Other,0.0
16.699999999999985,100.2999999999999,Sugarcane,0.0
16.699999999999985,100.39999999999984,Other,0.0
16.699999999999985,100.39999999999988,Sugarcane,0.0
16.699999999999985,100.49999999999984,Other,0.0
16.699999999999985,100.49999999999989,Sugarcane,0.0
16.699999999999985,100.59999999999982,Rice,0.0
16.699999999999985,100.59999999999984,Other,0.0
16.699999999999985,100.59999999999988,Sugarcane,0.0
16.699999999999985,100.69999999999982,Rice,0.0
16.699999999999985,100.69999999999985,Other,0.0
16.699999999999985,100.69999999999987,Sugarcane,0.0
16.699999999999985,100.7999999999998,Rice,0.0
16.699999999999985,100.79999999999984,Other,0.0
16.699999999999985,100.79999999999988,Sugarcane,0.0
16.699999999999985,100.8999999999998,Rice,0.0
16.699999999999985,100.89999999999982,Other,0.0
16.699999999999985,100.89999999999986,Sugarcane,0.0
16.699999999999985,100.9999999999998,Rice,0.0
16.699999999999985,100.99999999999982,Other,0.0
16.699999999999985,100.99999999999986,Sugarcane,0.0
16.699999999999985,101.0999999999998,Rice,0.0622107546375811
16.699999999999985,101.09999999999984,Sugarcane,0.0
16.699999999999985,101.1999999999998,Other,0.0
16.699999999999985,101.19999999999985,Sugarcane,0.0
16.699999999999985,101.29999999999978,Rice,0.0
16.699999999999985,101.2999999999998,Other,0.0
16.699999999999985,101.29999999999984,Sugarcane,0.0
16.699999999999985,101.39999999999978,Rice,0.0
16.699999999999985,101.3999999999998,Other,0.0
16.699999999999985,101.39999999999984,Sugarcane,0.0
16.699999999999985,101.49999999999976,Rice,0.0
16.699999999999985,101.4999999999998,Other,0.0
16.699999999999985,101.49999999999984,Sugarcane,0.0
16.699999999999985,101.59999999999977,Rice,0.0
16.699999999999985,101.59999999999978,Other,0.0
16.699999999999985,101.59999999999982,Sugarcane,0.0
16.699999999999985,101.69999999999976,Rice,0.0
16.699999999999985,101.69999999999978,Other,0.0
16.699999999999985,101.69999999999982,Sugarcane,0.0
16.699999999999985,101.79999999999976,Other,0.0
16.699999999999985,101.7999999999998,Sugarcane,0.0
16.699999999999985,101.89999999999976,Rice,0.6284188568216399
16.699999999999985,101.8999999999998,Sugarcane,0.0
16.699999999999985,101.99999999999974,Rice,2.1512300535465534
16.699999999999985,101.99999999999976,Other,0.0
16.699999999999985,101.9999999999998,Sugarcane,0.1568793044763292
16.699999999999985,102.09999999999974,Rice,2.5168724764152963
16.699999999999985,102.09999999999977,Other,0.0
16.699999999999985,102.0999999999998,Sugarcane,0.0396706185793414
16.699999999999985,102.19999999999972,Rice,0.0189337123677039
16.699999999999985,102.19999999999976,Other,0.0
16.699999999999985,102.1999999999998,Sugarcane,0.0
16.699999999999985,102.29999999999971,Rice,0.9376694031670908
16.699999999999985,102.29999999999974,Other,0.0
16.699999999999985,102.29999999999978,Sugarcane,0.1532728987858854
16.699999999999985,102.39999999999972,Rice,0.0
16.699999999999985,102.39999999999974,Other,0.0
16.699999999999985,102.39999999999978,Sugarcane,0.0
16.699999999999985,102.49999999999972,Other,0.0
16.699999999999985,102.49999999999976,Sugarcane,0.0
16.699999999999985,102.59999999999972,Other,0.0
16.699999999999985,102.59999999999977,Sugarcane,0.0
16.699999999999985,102.6999999999997,Rice,0.0
16.699999999999985,102.69999999999972,Other,0.0
16.699999999999985,102.69999999999976,Sugarcane,0.0
16.699999999999985,102.7999999999997,Rice,0.0919637380723614
16.699999999999985,102.79999999999971,Other,0.0
16.699999999999985,102.79999999999976,Sugarcane,0.0162289036014025
16.699999999999985,102.8999999999997,Rice,0.0090160562229657
16.699999999999985,102.89999999999972,Other,0.0
16.699999999999985,102.89999999999976,Sugarcane,0.7672660278562415
16.699999999999985,102.99999999999967,Rice,0.0
16.699999999999985,102.9999999999997,Other,0.0
16.699999999999985,102.99999999999974,Sugarcane,0.107841403214382
16.699999999999985,103.09999999999968,Rice,0.0
16.699999999999985,103.0999999999997,Other,0.0
16.699999999999985,103.09999999999974,Sugarcane,0.0
16.699999999999985,103.19999999999968,Other,0.0
16.699999999999985,103.19999999999972,Sugarcane,0.0117208769899572
16.699999999999985,103.29999999999968,Other,0.0
16.699999999999985,103.29999999999971,Sugarcane,0.0
16.699999999999985,103.39999999999966,Rice,0.0
16.699999999999985,103.39999999999968,Other,0.0
16.699999999999985,103.39999999999972,Sugarcane,0.0
16.699999999999985,103.49999999999966,Rice,0.0
16.699999999999985,103.49999999999967,Other,0.0
16.699999999999985,103.49999999999972,Sugarcane,0.0
16.699999999999985,103.59999999999964,Rice,0.5408181908077886
16.699999999999985,103.59999999999968,Other,0.0
16.699999999999985,103.59999999999972,Sugarcane,0.0
16.699999999999985,103.69999999999963,Rice,0.0095128605109227
16.699999999999985,103.69999999999966,Other,0.0
16.699999999999985,103.6999999999997,Sugarcane,0.0
16.699999999999985,103.79999999999964,Rice,0.0838492757706384
16.699999999999985,103.79999999999966,Other,0.0
16.699999999999985,103.7999999999997,Sugarcane,0.0270481536684913
16.699999999999985,103.89999999999964,Other,0.0
16.699999999999985,103.8999999999997,Sugarcane,0.0
16.699999999999985,103.99999999999964,Other,0.0
16.699999999999985,103.99999999999967,Sugarcane,0.0
16.699999999999985,104.09999999999962,Rice,0.2533510661598812
16.699999999999985,104.09999999999964,Other,0.0
16.699999999999985,104.09999999999968,Sugarcane,0.0
16.699999999999985,104.19999999999962,Rice,0.0
16.699999999999985,104.19999999999963,Other,0.0
16.699999999999985,104.19999999999968,Sugarcane,0.0
16.699999999999985,104.2999999999996,Rice,0.029752977435568
16.699999999999985,104.29999999999964,Other,0.0
16.699999999999985,104.29999999999968,Sugarcane,0.0
16.699999999999985,104.3999999999996,Rice,0.8330831941804545
16.699999999999985,104.39999999999962,Other,0.0
16.699999999999985,104.39999999999966,Sugarcane,0.0
16.699999999999985,104.4999999999996,Rice,0.2828493592640445
16.699999999999985,104.49999999999962,Other,0.0
16.699999999999985,104.49999999999966,Sugarcane,0.0
16.699999999999985,104.5999999999996,Rice,0.711302610542528
16.699999999999985,104.59999999999964,Sugarcane,0.0
16.699999999999985,104.6999999999996,Other,0.0
16.699999999999985,104.69999999999963,Sugarcane,0.0
16.699999999999985,104.7999999999996,Other,0.0
16.699999999999985,104.79999999999964,Sugarcane,0.0
16.699999999999985,104.89999999999958,Rice,0.0
16.699999999999985,104.8999999999996,Other,0.0
16.699999999999985,104.89999999999964,Sugarcane,0.0
16.699999999999985,104.99999999999956,Rice,0.0
16.699999999999985,104.9999999999996,Other,0.0
16.699999999999985,104.99999999999964,Sugarcane,0.0
16.699999999999985,105.09999999999955,Rice,0.0
16.699999999999985,105.09999999999958,Other,0.0
16.699999999999985,105.19999999999956,Rice,0.0
16.699999999999985,105.19999999999958,Other,0.0
16.699999999999985,105.29999999999956,Other,0.0
16.699999999999985,105.39999999999957,Other,0.0
16.699999999999985,105.49999999999956,Other,0.0
16.69999999999999,97.4,Maize,0.0
16.69999999999999,97.5,Maize,0.0
16.69999999999999,97.6,Maize,0.0
16.69999999999999,97.7,Maize,0.0
16.69999999999999,97.79999999999998,Maize,0.0
16.69999999999999,97.89999999999998,Maize,0.0
16.69999999999999,97.99999999999996,Maize,0.0
16.69999999999999,98.09999999999997,Maize,0.0
16.69999999999999,98.19999999999996,Maize,0.0
16.69999999999999,98.29999999999995,Maize,0.0
16.69999999999999,98.39999999999996,Maize,0.5211278270739711
16.69999999999999,98.49999999999994,Maize,0.0090160592230509
16.69999999999999,98.59999999999994,Maize,8.537418421593397
16.69999999999999,98.69999999999992,Maize,3.3191943324874447
16.69999999999999,98.79999999999993,Maize,12.040883017643994
16.69999999999999,98.89999999999992,Maize,0.894808644908117
16.69999999999999,98.99999999999991,Maize,3.1874124820257586
16.69999999999999,99.09999999999992,Maize,1.5355359228174388
16.69999999999999,99.1999999999999,Maize,1.428444143470472
16.69999999999999,99.2999999999999,Maize,3.3691512764719587
16.69999999999999,99.39999999999988,Maize,0.1045861999804715
16.69999999999999,99.49999999999989,Maize,0.0
16.69999999999999,99.59999999999988,Maize,0.0
16.69999999999999,99.69999999999987,Maize,0.0360642128887079
16.69999999999999,99.79999999999988,Maize,0.0
16.69999999999999,99.89999999999986,Maize,0.0
16.69999999999999,99.99999999999986,Maize,0.0
16.69999999999999,100.09999999999984,Maize,0.0
16.69999999999999,100.19999999999985,Maize,0.0
16.69999999999999,100.29999999999984,Maize,0.0
16.69999999999999,100.39999999999984,Maize,0.0
16.69999999999999,100.49999999999984,Maize,0.0540963253353879
16.69999999999999,100.59999999999982,Maize,0.1352407803416797
16.69999999999999,100.69999999999982,Maize,0.0
16.69999999999999,100.7999999999998,Maize,0.0
16.69999999999999,100.8999999999998,Maize,0.0
16.69999999999999,100.9999999999998,Maize,0.0
16.69999999999999,101.0999999999998,Maize,0.0207369212126122
16.69999999999999,101.1999999999998,Maize,0.0
16.69999999999999,101.29999999999978,Maize,0.0
16.69999999999999,101.39999999999978,Maize,0.9259485771759564
16.69999999999999,101.49999999999976,Maize,0.0
16.69999999999999,101.59999999999977,Maize,0.0
16.69999999999999,101.69999999999976,Maize,0.0
16.69999999999999,101.79999999999976,Maize,0.0
16.69999999999999,101.89999999999976,Maize,0.0
16.69999999999999,101.99999999999974,Maize,0.0
16.69999999999999,102.09999999999974,Maize,0.0
16.69999999999999,102.19999999999972,Maize,0.0
16.69999999999999,102.29999999999971,Maize,0.0
16.69999999999999,102.39999999999972,Maize,0.0
16.799999999999983,97.3,Forest,0.0
16.799999999999983,97.4,Forest,0.0
16.799999999999983,97.5,Forest,0.0
16.799999999999983,97.59999999999998,Forest,0.0
16.799999999999983,97.6,Rice,0.0
16.799999999999983,97.69999999999996,Forest,0.0
16.799999999999983,97.7,Ag,0.0
16.799999999999983,97.79999999999995,Forest,0.0
16.799999999999983,97.79999999999998,Rice,0.0
16.799999999999983,97.8,Ag,0.0
16.799999999999983,97.89999999999996,Forest,0.0
16.799999999999983,97.89999999999998,Rice,0.0
16.799999999999983,97.9,Ag,0.0
16.799999999999983,97.99999999999996,Forest,0.0
16.799999999999983,98.0,Ag,0.0
16.799999999999983,98.09999999999997,Forest,0.0
16.799999999999983,98.09999999999998,Ag,0.0
16.799999999999983,98.19999999999996,Ag,0.0
16.799999999999983,98.29999999999994,Forest,0.0
16.799999999999983,98.29999999999995,Ag,0.0
16.799999999999983,98.39999999999992,Forest,0.0
16.799999999999983,98.39999999999996,Ag,0.0
16.799999999999983,98.49999999999991,Forest,0.0
16.799999999999983,98.49999999999994,Rice,0.2208932619541073
16.799999999999983,98.49999999999996,Ag,0.0
16.799999999999983,98.5,Sugarcane,0.0
16.799999999999983,98.59999999999992,Forest,0.6091698931164033
16.799999999999983,98.59999999999994,Rice,1.6373150618509285
16.799999999999983,98.59999999999997,Ag,0.0
16.799999999999983,98.6,Sugarcane,0.1190118977410132
16.799999999999983,98.69999999999992,Forest,3.8650700387347823
16.799999999999983,98.69999999999996,Ag,0.0
16.799999999999983,98.7,Sugarcane,0.0
16.799999999999983,98.79999999999993,Forest,2.264627154575186
16.799999999999983,98.79999999999994,Ag,0.0
16.799999999999983,98.79999999999998,Sugarcane,0.0
16.799999999999983,98.8999999999999,Forest,16.10492148822731
16.799999999999983,98.89999999999992,Ag,1.036846027619646
16.799999999999983,98.89999999999998,Sugarcane,0.0
16.799999999999983,98.9999999999999,Forest,9.548321991210392
16.799999999999983,98.99999999999991,Ag,0.7360430379685777
16.799999999999983,98.99999999999996,Sugarcane,0.0
16.799999999999983,99.0999999999999,Forest,1.6977226946451636
16.799999999999983,99.09999999999992,Ag,1.3578174239449747
16.799999999999983,99.09999999999997,Sugarcane,0.0099176531450322
16.799999999999983,99.19999999999987,Forest,1.2788042965130946
16.799999999999983,99.1999999999999,Rice,0.0640139574806324
16.799999999999983,99.19999999999992,Ag,0.6413422213114526
16.799999999999983,99.19999999999996,Sugarcane,0.0
16.799999999999983,99.29999999999988,Forest,4.571015758288753
16.799999999999983,99.2999999999999,Rice,0.2037627884353371
16.799999999999983,99.29999999999993,Ag,0.986207270759992
16.799999999999983,99.29999999999995,Sugarcane,0.0
16.799999999999983,99.39999999999988,Forest,1.3104459949751337
16.799999999999983,99.3999999999999,Ag,0.926375813823384
16.799999999999983,99.39999999999996,Sugarcane,0.1172086738923156
16.799999999999983,99.49999999999989,Forest,0.3470651994906618
16.799999999999983,99.4999999999999,Ag,1.101761549015808
16.799999999999983,99.49999999999994,Sugarcane,0.0099176531450322
16.799999999999983,99.59999999999988,Forest,4.633402084163616
16.799999999999983,99.5999999999999,Ag,0.2659735520705292
16.799999999999983,99.59999999999994,Sugarcane,1.110777656244214
16.799999999999983,99.69999999999986,Forest,0.0
16.799999999999983,99.69999999999987,Rice,0.1640921398542556
16.799999999999983,99.69999999999992,Sugarcane,0.0495882807250084
16.799999999999983,99.79999999999986,Forest,0.0
16.799999999999983,99.79999999999988,Ag,0.0
16.799999999999983,99.79999999999993,Sugarcane,0.0
16.799999999999983,99.89999999999984,Forest,0.0
16.799999999999983,99.89999999999986,Rice,0.0
16.799999999999983,99.89999999999988,Ag,0.0
16.799999999999983,99.89999999999992,Sugarcane,0.0
16.799999999999983,99.99999999999984,Forest,0.0
16.799999999999983,99.99999999999986,Rice,0.0
16.799999999999983,99.99999999999989,Ag,0.0
16.799999999999983,99.99999999999991,Sugarcane,0.0
16.799999999999983,100.09999999999984,Forest,0.0
16.799999999999983,100.09999999999988,Ag,0.0
16.799999999999983,100.09999999999992,Sugarcane,0.0
16.799999999999983,100.19999999999985,Forest,0.0
16.799999999999983,100.19999999999986,Ag,0.0
16.799999999999983,100.1999999999999,Sugarcane,0.0
16.799999999999983,100.29999999999984,Rice,0.0784396462369663
16.799999999999983,100.29999999999986,Ag,0.0
16.799999999999983,100.2999999999999,Sugarcane,0.0
16.799999999999983,100.39999999999982,Forest,2.162950921535128
16.799999999999983,100.39999999999984,Rice,0.28039923783075
16.799999999999983,100.39999999999988,Sugarcane,0.0
16.799999999999983,100.49999999999982,Forest,0.1072910507522371
16.799999999999983,100.49999999999984,Ag,0.8198406286400544
16.799999999999983,100.49999999999989,Sugarcane,0.0
16.799999999999983,100.5999999999998,Forest,1.1329864620352623
16.799999999999983,100.59999999999982,Rice,0.0
16.799999999999983,100.59999999999984,Ag,0.0
16.799999999999983,100.59999999999988,Sugarcane,0.0
16.799999999999983,100.6999999999998,Forest,0.6458806156131306
16.799999999999983,100.69999999999982,Rice,0.0
16.799999999999983,100.69999999999985,Ag,0.0
16.799999999999983,100.69999999999987,Sugarcane,0.0
16.799999999999983,100.7999999999998,Forest,0.0
16.799999999999983,100.79999999999984,Ag,0.0
16.799999999999983,100.79999999999988,Sugarcane,0.0
16.799999999999983,100.8999999999998,Forest,0.0
16.799999999999983,100.89999999999982,Ag,0.2749895752939151
16.799999999999983,100.89999999999986,Sugarcane,0.0
16.799999999999983,100.9999999999998,Forest,0.0
16.799999999999983,100.99999999999982,Ag,0.1117990203627625
16.799999999999983,100.99999999999986,Sugarcane,0.0
16.799999999999983,101.09999999999978,Forest,0.1640921248519634
16.799999999999983,101.0999999999998,Ag,0.2226964738028933
16.799999999999983,101.09999999999984,Sugarcane,0.0
16.799999999999983,101.19999999999978,Forest,0.0
16.799999999999983,101.1999999999998,Ag,0.0
16.799999999999983,101.19999999999985,Sugarcane,0.0
16.799999999999983,101.29999999999976,Forest,1.0920967108142494
16.799999999999983,101.29999999999978,Rice,0.0
16.799999999999983,101.2999999999998,Ag,0.0
16.799999999999983,101.29999999999984,Sugarcane,0.0
16.799999999999983,101.39999999999976,Forest,2.1418423524423504
16.799999999999983,101.39999999999978,Rice,0.0
16.799999999999983,101.3999999999998,Ag,0.0
16.799999999999983,101.39999999999984,Sugarcane,0.0
16.799999999999983,101.49999999999976,Forest,0.0
16.799999999999983,101.4999999999998,Ag,0.0
16.799999999999983,101.49999999999984,Sugarcane,0.0
16.799999999999983,101.59999999999977,Forest,0.0
16.799999999999983,101.59999999999978,Ag,0.0
16.799999999999983,101.59999999999982,Sugarcane,0.0
16.799999999999983,101.69999999999976,Forest,0.0
16.799999999999983,101.69999999999978,Ag,0.0
16.799999999999983,101.69999999999982,Sugarcane,0.0
16.799999999999983,101.79999999999974,Forest,0.0486867048034684
16.799999999999983,101.79999999999976,Rice,0.1379455981082068
16.799999999999983,101.7999999999998,Sugarcane,0.0297529714341002
16.799999999999983,101.89999999999974,Forest,0.0099176591451926
16.799999999999983,101.89999999999976,Rice,0.0622107636378167
16.799999999999983,101.8999999999998,Sugarcane,0.0
16.799999999999983,101.99999999999972,Forest,0.1712299330717831
16.799999999999983,101.99999999999974,Rice,2.36338858319887
16.799999999999983,101.99999999999976,Ag,0.0764863620757893
16.799999999999983,101.9999999999998,Sugarcane,2.169656452943931
16.799999999999983,102.09999999999972,Forest,0.0
16.799999999999983,102.09999999999974,Rice,2.5808489394029905
16.799999999999983,102.09999999999977,Ag,0.1956483471314958
16.799999999999983,102.0999999999998,Sugarcane,0.3231318788306349
16.799999999999983,102.19999999999972,Rice,0.0450802631124514
16.799999999999983,102.19999999999976,Ag,0.0
16.799999999999983,102.1999999999998,Sugarcane,0.0072128413782763
16.799999999999983,102.29999999999971,Forest,0.0
16.799999999999983,102.29999999999974,Ag,0.0
16.799999999999983,102.29999999999978,Sugarcane,0.0
16.799999999999983,102.39999999999972,Forest,0.9396484870351156
16.799999999999983,102.39999999999974,Ag,0.0
16.799999999999983,102.39999999999978,Sugarcane,0.0
16.799999999999983,102.4999999999997,Forest,0.0
16.799999999999983,102.49999999999972,Rice,0.3390035627778446
16.799999999999983,102.49999999999976,Sugarcane,0.0
16.799999999999983,102.5999999999997,Forest,1.5523650481612483
16.799999999999983,102.59999999999972,Rice,0.4936294123728449
16.799999999999983,102.59999999999977,Sugarcane,0.0820460519262724
16.799999999999983,102.69999999999968,Forest,0.0
16.799999999999983,102.6999999999997,Rice,0.0
16.799999999999983,102.69999999999972,Ag,0.0
16.799999999999983,102.69999999999976,Sugarcane,0.0
16.799999999999983,102.79999999999968,Forest,0.0
16.799999999999983,102.7999999999997,Rice,0.0
16.799999999999983,102.79999999999971,Ag,0.0
16.799999999999983,102.79999999999976,Sugarcane,0.0
16.799999999999983,102.89999999999968,Forest,0.0
16.799999999999983,102.8999999999997,Rice,0.0
16.799999999999983,102.89999999999972,Ag,0.0
16.799999999999983,102.89999999999976,Sugarcane,0.0
16.799999999999983,102.99999999999967,Rice,0.3186654014691139
16.799999999999983,102.9999999999997,Ag,0.36875653720687
16.799999999999983,102.99999999999974,Sugarcane,0.1491160776369609
16.799999999999983,103.09999999999968,Rice,0.1853318920852618
16.799999999999983,103.0999999999997,Ag,0.0
16.799999999999983,103.09999999999974,Sugarcane,0.2335157538671711
16.799999999999983,103.19999999999966,Forest,0.1415520217968763
16.799999999999983,103.19999999999968,Rice,0.2154836774259944
16.799999999999983,103.19999999999972,Sugarcane,0.2163852713468579
16.799999999999983,103.29999999999966,Forest,0.0
16.799999999999983,103.29999999999968,Ag,0.0
16.799999999999983,103.29999999999971,Sugarcane,0.0
16.799999999999983,103.39999999999964,Forest,0.0
16.799999999999983,103.39999999999966,Rice,0.0
16.799999999999983,103.39999999999968,Ag,0.0
16.799999999999983,103.39999999999972,Sugarcane,0.0
16.799999999999983,103.49999999999964,Forest,0.0135240768342506
16.799999999999983,103.49999999999966,Rice,0.3652847185718205
16.799999999999983,103.49999999999967,Ag,0.0
16.799999999999983,103.49999999999972,Sugarcane,0.081050423293247
16.799999999999983,103.59999999999964,Rice,0.1721577827003748
16.799999999999983,103.59999999999968,Ag,0.0
16.799999999999983,103.59999999999972,Sugarcane,0.0370598415236195
16.799999999999983,103.69999999999963,Forest,0.0910621351482383
16.799999999999983,103.69999999999966,Ag,0.0180320914449959
16.799999999999983,103.6999999999997,Sugarcane,0.0586043309483528
16.799999999999983,103.79999999999964,Forest,0.0
16.799999999999983,103.79999999999966,Ag,0.0
16.799999999999983,103.7999999999997,Sugarcane,0.0
16.799999999999983,103.89999999999962,Forest,0.0
16.799999999999983,103.89999999999964,Rice,0.0288513685112944
16.799999999999983,103.8999999999997,Sugarcane,0.0
16.799999999999983,103.99999999999962,Forest,0.0
16.799999999999983,103.99999999999964,Ag,0.0
16.799999999999983,103.99999999999967,Sugarcane,0.0
16.799999999999983,104.0999999999996,Forest,0.0090160562229657
